title,keyword,category,subcategory,predication,departmenet
의창구 전통시장 담당부서 전화번호 문의 합니다.,"['의창구', '전통시장', '담당부서', '전화번호']",경제,기타,문의(질의),경제교통과
의창구 전통시장 담당부서 전화번호가 궁금합니다.,"['의창구', '전통시장', '담당부서', '전화번호']",경제,기타,문의(질의),경제교통과
의창구 전통시장 담당부서 번호가 어떻게 되나요?,"['의창구', '전통시장', '담당부서', '번호']",경제,기타,문의(질의),경제교통과
의창구 전통시장 부서 전화번호 알려주세요.,"['의창구', '전통시장', '부서', '전화번호']",경제,기타,문의(질의),경제교통과
의창구 전통시장 담당부서 전화번호가 궁금한데 몇 번 인가요?,"['의창구', '전통시장', '담당부서', '전화번호']",경제,기타,문의(질의),경제교통과
창원시 내 기업체 현황 확인 부탁드려요.,"['창원시', '기업체', '현황']",경제,기타,문의(질의),경제살리기과
창원시 내 기업체 현황 확인해 주세요.,"['창원시', '기업체', '현황']",경제,기타,문의(질의),경제살리기과
창원시 내 기업체 현황 확인 홈페이지에서도 가능한가요?,"['창원시', '기업체', '현황']",경제,기타,문의(질의),경제살리기과
출산장려금 2019년 10월 200만원 인상 지급 관련 문의합니다.,"['출산장려금', '2019년 10월', '200만원', '인상 지급']",경제,기타,문의(질의),여성가족과
출산장려금 2019년 10월 200만원 인상 지급 관련 궁금한 게 있습니다.,"['출산장려금', '2019년 10월', '200만원', '인상 지급']",경제,기타,문의(질의),여성가족과
출산장려금 2019년 10월 200만원 인상 지급 관련 문의 사항이 있습니다.,"['출산장려금', '2019년 10월', '200만원', '인상 지급']",경제,기타,문의(질의),여성가족과
출산장려금 2019년 10월 200만원 인상 지급 관련 질문 사항이 있습니다.,"['출산장려금', '2019년 10월', '200만원', '인상 지급']",경제,기타,문의(질의),여성가족과
출산장려금 2019년 10월 200만원 인상 지급 관련 알고 싶은 것이 있습니다.,"['출산장려금', '2019년 10월', '200만원', '인상 지급']",경제,기타,문의(질의),여성가족과
직업소개소 영업허가 창원시 어디에 물어보면 되나요?,"['직업소개소', '영업허가']",경제,직업소개사업,문의(질의),경제교통과
창원시 직업소개소 영업허가 질의합니다.,"['직업소개소', '영업허가']",경제,직업소개사업,문의(질의),경제교통과
창원시 직업소개소 영업허가 질문 드립니다.,"['직업소개소', '영업허가']",경제,직업소개사업,문의(질의),경제교통과
의창구 대산면 대산플라워 랜드 기간제 일자리 신청했는데 탈락되어 모집 기준 확인 부서 문의합니다.,"['의창구', '대산면', '대산플라워 랜드', '기간제 일자리', '신청', '탈락', '모집 기준 ', '부서']",경제,기타,문의(질의),대중교통과
의창구 대산면 대산플라워랜드 기간제 일자리에 신청했지만 탈락했습니다. 모집 기준을 확인하고 싶으니 담당부서 알려주세요.,"['의창구', '대산면', '기간제 일자리', '신청', '탈락', '부서']",경제,기타,문의(질의),대중교통과
의창구 대산면 대산플라워랜드 기간제 일자리에 불합격했는데 선정 기준을 확인하고 싶습니다. 담당부서 안내 부탁드립니다.,"['의창구', '대산면', '기간제 일자리', '부서']",경제,기타,문의(질의),대중교통과
의창구 대산면 대산플라워 랜드 기간제 일자리를 신청했지만 떨어졌습니다. 모집 기준을 확인할 수 있는 부서가 어디인가요?,"['의창구', '대산면', '대산플라워 랜드', '기간제 일자리', '신청', '부서']",경제,기타,문의(질의),대중교통과
의창구 대산면 대산플라워랜드 기간제 일자리에 신청했지만 불합격했습니다. 모집 기준을 어디에서 확인할 수 있나요?,"['의창구', '대산면', '기간제 일자리', '신청', '모집 기준']",경제,기타,문의(질의),대중교통과
"창원시 상반기 희망근로를 했고, 하반기도 신청할 예정인데 자격조건이 되는지 확인해 줄 수 있나요?","['희망근로', '자격조건']",경제,기타,문의(질의),일자리창출과
창원시 상반기 희망근로에 참여했는데 하반기에도 자격 조건에 부합할지 궁금합니다.,['희망근로'],경제,기타,문의(질의),일자리창출과
창원시 상반기 희망근로를 했고 하반기에도 신청할 예정입니다. 자격조건이 되는지 확인하고 싶어요.,"['희망근로', '자격조건']",경제,기타,문의(질의),일자리창출과
성산구 담배포 담당부서 연결 요청합니다.,"['성산구', '담배포', '담당부서', '연결']",경제,담배소매업,요청/개선,경제교통과
성산구 담배포 담당부서 연결 바랍니다.,"['성산구', '담배포', '담당부서', '연결']",경제,담배소매업,요청/개선,경제교통과
성산구 담배포 담당부서 연결 해 주십시오.,"['성산구', '담배포', '담당부서', '연결']",경제,담배소매업,요청/개선,경제교통과
성산구 담배포 담당부서 연결 원합니다.,"['성산구', '담배포', '담당부서', '연결']",경제,담배소매업,요청/개선,경제교통과
성산구 담배포 담당부서 연결 부탁합니다.,"['성산구', '담배포', '담당부서', '연결']",경제,담배소매업,요청/개선,경제교통과
도로표지판 잘못된것 같아 창원시에서 신고 처리 부탁합니다.,"['도로표지판', '신고', '처리']",경제,기타,요청/개선,경제교통과
도로표지판 잘못된것 같아 창원시에서 신고 처리 부탁드립니다.,"['도로표지판', '신고', '처리']",경제,기타,요청/개선,경제교통과
도로표지판 잘못된것 같아 창원시에서 신고 처리해주세요.,"['도로표지판', '신고', '처리']",경제,기타,요청/개선,경제교통과
진해구청 노인일자리 문의합니다. ,"['진해구청', '노인일자리']",경제,기타,문의(질의),일자리창출과
"진해구청 노인일자리 구직활동 하고 싶은데, 가능한지 여쭤봅니다.","['진해구청', '노인일자리']",경제,기타,문의(질의),일자리창출과
진해구청 노인일자리 채용 예정이 있는지 궁금합니다.,"['진해구청', '노인일자리']",경제,기타,문의(질의),일자리창출과
진해구청 노인일자리 채용 예정이 있는지요?,"['진해구청', '노인일자리']",경제,기타,문의(질의),일자리창출과
진해구청 노인일자리 일정이 있나요?,"['진해구청', '노인일자리']",경제,기타,문의(질의),일자리창출과
"창원시 희망근로사업 참여중인데, 같은 일을 하시는 분과 급여가 다른데 무슨 이유가 있나요?","['창원시', '희망근로사업', '급여']",경제,기타,문의(질의),시민안전과
"창원시 희망근로사업 참여중인데, 같은 일을 하시는 분과 급여가 다른 이유가 뭘까요?","['창원시', '희망근로사업', '급여']",경제,기타,문의(질의),시민안전과
"창원시의 희망근로사업 참여중인데, 같은 일을 하시는 분과 급여가 달라서 이 부분 궁금합니다. ","['창원시', '희망근로사업', '급여']",경제,기타,문의(질의),시민안전과
창원시 주택 태양광 전기료 측량 비용 문의합니다.,"['주택', '태양광', '전기료', '측량', '비용']",경제,신재생에너지,문의(질의),경제살리기과
창원시의 주택 태양광 전기료 측량 비용 질의합니다.,"['주택', '태양광', '전기료', '측량', '비용']",경제,신재생에너지,문의(질의),경제살리기과
창원시의 주택 태양광 전기료 측량 비용 질문합니다.,"['주택', '태양광', '전기료', '측량', '비용']",경제,신재생에너지,문의(질의),경제살리기과
창원시의 주택 태양광 전기료 측량 비용 문의드립니다.,"['주택', '태양광', '전기료', '측량', '비용']",경제,신재생에너지,문의(질의),경제살리기과
창원시의 주택 태양광 전기료 측량 비용 질의드립니다.,"['주택', '태양광', '전기료', '측량', '비용']",경제,신재생에너지,문의(질의),경제살리기과
경남 일자리 안정자금 담당자 팩스번호가 어떻게 되나요?,"['경남', '일자리 안정자금', '담당자', '팩스번호']",경제,기타,문의(질의),경제살리기과
경남 일자리 안정자금 담당자 팩스번호를 알 수 있을까요?,"['경남', '일자리 안정자금', '담당자', '팩스번호']",경제,기타,문의(질의),경제살리기과
경남 일자리 안정자금 담당자 팩스번호 문의하고 싶어요.,"['경남', '일자리 안정자금', '담당자', '팩스번호', '문의']",경제,기타,문의(질의),경제살리기과
경제살리기과 성#@이# 주무관 번호 문의드립니다.,"['경제살리기과', '주무관', '번호', '문의']",경제,기타,문의(질의),경제살리기과
경제살리기과 성#@이# 주무관 번호를 문의합니다.,"['경제살리기과', '주무관', '번호', '문의']",경제,기타,문의(질의),경제살리기과
경제살리기과 성#@이# 주무관 번호에 대해 문의합니다.,"['경제살리기과', '주무관', '번호', '문의']",경제,기타,문의(질의),경제살리기과
경제살리기과 성#@이# 주무관 연락처 안내 부탁드려요.,"['경제살리기과', '주무관']",경제,기타,문의(질의),경제살리기과
경제살리기과 성#@이# 주무관 번호와 관련해 문의드립니다.,"['경제살리기과', '주무관', '번호', '문의']",경제,기타,문의(질의),경제살리기과
"이불가게 운영중인데, 재난배상책임보험 가입을 해야 해서, 해당 지번이 경화시장으로 포함되는 곳인지 확인 되나요?",['재난배상책임보험'],경제,기타,문의(질의),경제교통과
운영 중인 이불가게의 재난배상책입보험 가입을 위해 해당 지번이 경화시장으로 포함되는 곳인지 여쭤봅니다.,[],경제,기타,문의(질의),경제교통과
운영하고 있는 이불가게의 재난배상책입보험 가입에 필요하니 해당 지번이 경화시장으로 포함되는 곳인지 알려주세요.,[],경제,기타,문의(질의),경제교통과
소상공인 SNS 홍보 관련 신문을 보고 도움을 받고자 창원시 일자리경제국 연결해 주세요.,"['소상공인', '신문', '도움', '일자리경제국']",경제,기타,문의(질의),경제살리기과
소상공인 SNS 홍보 관련 신문을 보고 도움을 받고자 창원시의 일자리경제국 연결 바랍니다.,"['소상공인', '신문', '도움', '일자리경제국']",경제,기타,문의(질의),경제살리기과
소상공인 SNS 홍보 관련 내용을 신문에서 봤습니다. 도움을 받고자하니 창원시 일자리경제국과 연결해 주십시오.,"['소상공인', '신문', '도움', '일자리경제국']",경제,기타,문의(질의),경제살리기과
소상공인 SNS 홍보 관련 신문을 보고 도움을 받고자 창원시의 일자리경제국 연결 부탁드립니다.,"['소상공인', '신문', '도움', '일자리경제국']",경제,기타,문의(질의),경제살리기과
소상공인 SNS 홍보 관련 신문을 보고 도움을 받고자 창원시의 일자리경제국 연결 될까요?,"['소상공인', '신문', '도움', '일자리경제국']",경제,기타,문의(질의),경제살리기과
진해구 #@주소# 상당히 불친절하여 신고합니다.,"['진해구', '불친절']",경제,기타,문의(질의),경제교통과
진해구 #@주소# 굉장히 불친절하여 신고합니다.,"['진해구', '불친절']",경제,기타,문의(질의),경제교통과
진해구 #@주소# 불친절 신고접수합니다.,"['진해구', '불친절']",경제,기타,문의(질의),경제교통과
국비로 요양보호사 자격증 교육 받는부분 문의합니다.,"['요양보호사', '자격증', '교육']",경제,노동정책,문의(질의),일자리창출과
국비로 요양보호사 자격증 교육 받는부분 질의합니다.,"['요양보호사', '자격증', '교육']",경제,노동정책,문의(질의),일자리창출과
국비로 요양보호사 자격증 교육 받는부분 안내 요청합니다.,"['요양보호사', '자격증', '교육']",경제,노동정책,문의(질의),일자리창출과
국비로 요양보호사 자격증 교육 받는부분 안내 요청드립니다.,"['요양보호사', '자격증', '교육']",경제,노동정책,문의(질의),일자리창출과
국비로 요양보호사 자격증 교육 받는부분 안내 부탁드립니다.,"['요양보호사', '자격증', '교육']",경제,노동정책,문의(질의),일자리창출과
도시가스 연결 관련 창원시 어디에 질문합니까?,"['도시가스', '연결']",경제,신재생에너지,문의(질의),경제교통과
도시가스 연결 관련 창원시에 질의합니다.,"['도시가스', '연결']",경제,신재생에너지,문의(질의),경제교통과
도시가스 연결 관련 창원시에 질문드립니다.,"['도시가스', '연결']",경제,신재생에너지,문의(질의),경제교통과
창원시 인력사무소 관련으로 등기우편물 발송되어 문의합니다.,"['인력사무소', '등기우편물', '발송']",경제,직업소개사업,문의(질의),경제교통과
창원시의 인력사무소 관련으로 등기우편물 발송되어 질의합니다.,"['인력사무소', '등기우편물', '발송']",경제,직업소개사업,문의(질의),경제교통과
창원시의 인력사무소 관련으로 등기우편물 발송되어 질문드립니다.,"['인력사무소', '등기우편물', '발송']",경제,직업소개사업,문의(질의),경제교통과
창원시 인력사무소 관련으로 등기우편물 발송되어 확인 문의드립니다.,"['인력사무소', '등기우편물', '발송']",경제,직업소개사업,문의(질의),경제교통과
창원시의 인력사무소 관련으로 등기우편물 발송되어 질문합니다.,"['인력사무소', '등기우편물', '발송']",경제,직업소개사업,문의(질의),경제교통과
하반기 공공근로 모집 지금 가능한가요?,"['하반기', '공공근로 ', '모집']",경제,기타,문의(질의),일자리창출과
하반기 공공근로 모집 질문 드립니다.,"['하반기', '공공근로 ', '모집']",경제,기타,문의(질의),일자리창출과
하반기 공공근로 모집 질의 합니다.,"['하반기', '공공근로', '모집']",경제,기타,문의(질의),일자리창출과
대부업 관련 창원시 부서 문의합니다.,"['대부업', '부서']",경제,대부업,문의(질의),경제교통과
대부업 관련 창원시 부서 문의드립니다.,"['대부업', '부서']",경제,대부업,문의(질의),경제교통과
대부업 관련 창원시 부서 알 수 있나요?,"['대부업', '부서']",경제,대부업,문의(질의),경제교통과
대부업 관련 창원시 부서 알려 주실 수 있나요?,"['대부업', '부서']",경제,대부업,문의(질의),경제교통과
대부업 관련 창원시 부서 어디입니까?,"['대부업', '부서']",경제,대부업,문의(질의),경제교통과
"신혼부부 전세자금 기준이하 대출이자 지원사업 관련 문의 사항이 있습니다.
","['신혼부부 전세자금', '대출이자', '지원사업']",경제,기타,문의(질의),주택정책과
신혼부부 전세자금 기준이하 대출이자 지원사업 관련 질문 사항이 있습니다.,"['신혼부부 전세자금', '대출이자', '지원사업']",경제,기타,문의(질의),주택정책과
신혼부부 전세자금 기준이하 대출이자 지원사업 관련 알고 싶은 것이 있습니다.,"['신혼부부 전세자금', '대출이자', '지원사업']",경제,기타,문의(질의),주택정책과
"진해구 담배 소매업 허가 문의합니다.
","['진해구', '담배 소매업 허가', '문의']",경제,담배소매업,문의(질의),경제교통과
"담배 소매업 허가 때문에 질문이 있어요. 진해구인데 어디 물어보면 되나요?
","['진해구', '담배 소매업 허가']",경제,담배소매업,문의(질의),경제교통과
"진해구 담배 소매업 허가 관련 문의는 어디로 하나요?
","['진해구', '담배 소매업 허가', '문의']",경제,담배소매업,문의(질의),경제교통과
"진해구 담배 소매업 허가 관련해서 질의 사항이 있습니다.
","['진해구', '담배 소매업 허가']",경제,담배소매업,문의(질의),경제교통과
진해구 담배 소매업 허가에 대해 문의할 게 있어서 여쭤봅니다.,"['진해구', '담배 소매업 허가', '문의']",경제,담배소매업,문의(질의),경제교통과
신경과에서 우울증 진단을 받았습니다. 시에서 주관하는 진해구 일자리 대상에 취업 배제대상은 아닌지 확인 부탁드립니다.,"['진해구', '배제대상', '우울증']",경제,기타,문의(질의),일자리창출과
신경과 우울증 진단으로 진해구에서 주관하는 일자리에 취업 가능한가요? 사회적 기업으로 소개 받고 싶습니다.,"['진해구', '신경과', '우울증']",경제,기타,문의(질의),일자리창출과
우울증 신경과 진단 받았는데 진해구에서 주관하는 일자리 취업할수 있나요? 우울증 진단으로 취업 가능한지 확인 부탁 드립니다.,['진해구'],경제,기타,문의(질의),일자리창출과
마산합포구청 경제교통과 담배 소매업 담당자 문의합니다.,"['마산합포구청', '경제교통과', '담배 소매업 담당자']",경제,담배소매업,문의(질의),경제교통과
"마산합포구청 경제교통과 담배 소매업 담당자 연결 요청합니다.
","['마산합포구청', '경제교통과', '담배 소매업 담당자']",경제,담배소매업,문의(질의),경제교통과
"마산합포구청 경제교통과 담배 소매업 담당자랑 얘기할 게 있는데 연결 부탁드립니다.
","['마산합포구청', '경제교통과', '담배 소매업 담당자']",경제,담배소매업,문의(질의),경제교통과
"마산합포구청 경제교통과 담배 소매업 담당자 번호로 전화연결 부탁합니다.
","['마산합포구청', '경제교통과', '담배 소매업 담당자']",경제,담배소매업,문의(질의),경제교통과
"마산합포구청 경제교통과 담배 소매업 담당자와 통화하고 싶어요.
","['마산합포구청', '경제교통과', '담배 소매업 담당자']",경제,담배소매업,문의(질의),경제교통과
창원시 대학생 아르바이트 선발자 발표일에 대해 궁금합니다. 따로 연락 주는지 한부모로 신청했는데 우선순위가 어떻게 되는지 궁금합니다.,"['대학생 아르바이트 ', '선발자', '발표일', '한부모', '신청', '우선순위']",경제,기타,문의(질의),일자리창출과
창원시 대학생 아르바이트 선발자 발표일에 대해 질의 사항이 있습니다. 따로 연락 주는지 한부모로 신청했는데 우선순위가 어떻게 되는지 궁금합니다.,"['대학생 아르바이트 ', '선발자', '발표일', '한부모', '신청', '우선순위']",경제,기타,문의(질의),일자리창출과
창원시 대학생 아르바이트 선발자 발표일에 대해 여쭤볼 게 있습니다. 따로 연락 주는지 한부모로 신청했는데 우선순위가 어떻게 되는지 궁금합니다.,"['대학생 아르바이트', '선발자', '발표일', '한부모', '신청', '우선순위']",경제,기타,문의(질의),일자리창출과
희망근로 하반기 일자리 창출과 연결을 요청합니다. ,"['희망근로', '일자리', '연결']",경제,기타,요청/개선,일자리창출과
희망근로 하반기 일자리 창출 담당자와 통화하고 싶어요. ,"['희망근로', '일자리', '통화']",경제,기타,요청/개선,일자리창출과
희망근로 하반기 일자리 창출로 인한 문의 드릴 사항이 있습니다. ,"['희망근로', '일자리', '문의']",경제,기타,요청/개선,일자리창출과
희망근로 하반기 일자리 창출 관련해서 질의 사항이 있습니다. ,"['희망근로', '일자리', '질의']",경제,기타,요청/개선,일자리창출과
희망근로 하반기 일자리 창출에 관하여 궁금한 게 있어서 연결 요청합니다.,"['희망근로', '일자리', '연결']",경제,기타,요청/개선,일자리창출과
창원시청에 아파트 미니 태양광 신청했는데 답변 오지 않아 확인 요청 드립니다.,['창원시청'],경제,신재생에너지,문의(질의),환경정책과
창원시청에 아파트 미니 태양광 설치를 신청했는데 답변이 오지 않습니다. 확인 요청드립니다.,['창원시청'],경제,신재생에너지,문의(질의),환경정책과
창원시청에 아파트 미니 태양광 신청했는데 답변 오지 않아 담당자 연결 바랍니다.,['창원시청'],경제,신재생에너지,문의(질의),환경정책과
하반기 희망근로 모집 문의합니다.,"['하반기', '희망근로', '모집']",경제,기타,문의(질의),통과되지
하반기 희망근로 모집 언제부터 하나요?,"['하반기', '희망근로', '모집']",경제,기타,문의(질의),통과되지
하반기 희망근로 모집 일정이 확정되었나요?,"['하반기', '희망근로', '모집', '일정']",경제,기타,문의(질의),통과되지
하반기 희망근로 모집 지금 하는 중인가요?,"['하반기', '희망근로', '모집']",경제,기타,문의(질의),통과되지
"하반기 희망근로 모집 관련해서 뭐 좀 여쭤보려고요. 
","['하반기', '희망근로', '모집']",경제,기타,문의(질의),통과되지
창원시 무료 직업소개소 주소지 변경에 대해 문의합니다.,"['무료', '직업소개소', '주소지', '변경', '문의']",경제,직업소개사업,문의(질의),경제교통과
창원시 무료 직업소개소 주소지 변경과 관련하여 민원 드려요.,"['무료', '직업소개소', '주소지', '변경']",경제,직업소개사업,문의(질의),경제교통과
창원시 무료 직업소개소 주소지 변경과 관련해 문의드립니다.,"['무료', '직업소개소', '주소지', '변경', '문의']",경제,직업소개사업,문의(질의),경제교통과
의창구 인력사무소 폐업 문의드립니다. ,"['의창구', '인력사무소', '폐업']",경제,기타,문의(질의),경제교통과
창원시 인력사무소 폐업하려고 하는데 어디로 문의해야 하나요?,"['인력사무소', '폐업']",경제,기타,문의(질의),경제교통과
창원시 인력사무소 폐업 문의 관련 담당부서 연결 바랍니다. ,"['인력사무소', '폐업']",경제,기타,문의(질의),경제교통과
의창구 인력사무소 폐업하고 싶은데 어느 부서에 물어봐야 하나요?,"['의창구', '인력사무소', '폐업']",경제,기타,문의(질의),경제교통과
의창구 인력사무소 폐업 문의 관련 담당자 연락처 좀 알 수 있나요?,"['의창구', '인력사무소', '폐업']",경제,기타,문의(질의),경제교통과
"성산구청 산림농정과에서 공공근로하면서 20만원 사용 가능한 카드를 받았는데, 사용하면 통장에서 돈이 빠져나갑니다. 확인 부탁드려요.","['성산구청', '20만원']",경제,기타,문의(질의),경제교통과
성산구의청 산림농정과에서 공공 근로로 일하면서 20만원 사용 가능한 카드를 받았습니다. 사용하면 통장에서 돈이 빠져나가는데 담당자와 통화 할 수 있을까요?,['20만원'],경제,기타,문의(질의),경제교통과
성산구의청 산림농정과에서 공공 근로로 일하면서 20만원 사용 가능한 카드를 받았습니다. 사용하면 통장에서 돈이 빠져나가는데 담당자 연결 바랍니다.,['20만원'],경제,기타,문의(질의),경제교통과
청년주거비 지원금 당일 입금 시간 문의 드립니다.,['당일'],경제,기타,문의(질의),일자리창출과
청년주거비 지원금 오늘 입금 해주시나요?,"['오늘', '입금']",경제,기타,문의(질의),일자리창출과
청년주거비 지원금 신청 했는데 당일 입금 예정으로 알고 있는데 몇시 전에 입금 되나요?,"['당일', '몇시']",경제,기타,문의(질의),일자리창출과
청년주거비 지원금 대상자 입니다. 저번에 신청하여 오늘까지 입금 해주신다고 했는데 확인 부탁 드립니다.,"['오늘까지', '입금', '저번']",경제,기타,문의(질의),일자리창출과
청년주거비 지원금 당일 이내로 입금 해주시나요? 시간도 문의합니다.,['당일'],경제,기타,문의(질의),일자리창출과
창원시에 가게를 열 예정인데 간판을 무료로 제작할 수 있는지 문의하고 싶습니다.,"['가게', '간판', '무료', '제작', '문의']",경제,판매업,문의(질의),건축경관과
창원시에 가게를 열 예정인데 간판을 무료로 제작할 수 있는지 알 수 있나요?,"['가게', '간판', '무료', '제작']",경제,판매업,문의(질의),건축경관과
창원시에 가게를 열 예정인데 간판을 무료로 제작할 수 있는지 문의드립니다.,"['가게', '간판', '무료', '제작', '문의']",경제,판매업,문의(질의),건축경관과
성산구청 세무서 통신판매업 신청 문의드립니다.,"['성산구청', '세무서', '통신판매업', '신청']",경제,판매업,문의(질의),경제교통과
성산구청 세무서 통신판매업 신청 질문드립니다.,"['성산구청', '세무서', '통신판매업', '신청']",경제,판매업,문의(질의),경제교통과
성산구청 세무서 통신판매업 신청 관련 질문이 있어요.,"['성산구청', '세무서', '통신판매업', '신청']",경제,판매업,문의(질의),경제교통과
성산구청 세무서 통신판매업 신청하려면 어떻게 하나요?,"['성산구청', '세무서', '통신판매업', '신청']",경제,판매업,문의(질의),경제교통과
성산구청 세무서 통신판매업 신청 어떻게 하죠?,"['성산구청', '세무서', '통신판매업', '신청']",경제,판매업,문의(질의),경제교통과
진해구에서 희망근로사업에 참여 중인데 오늘 급여 입금일이 맞는지 확인 바랍니다.,"['진해구', '희망근로사업', '오늘', '급여', '입금일']",경제,기타,문의(질의),경제교통과
진해구에서 희망근로사업에 참여 중인데 오늘 급여 입금일이 맞나 궁금합니다.,"['진해구', '희망근로사업', '오늘', '급여', '입금일']",경제,기타,문의(질의),경제교통과
진해구에서 희망근로사업에 참여 중인데 오늘 급여 입금일인지 확인해주세요.,"['진해구', '희망근로사업', '오늘', '급여', '입금일']",경제,기타,문의(질의),경제교통과
창원시 청년 일자리 경남 스타트업에 대해 문의합니다.,"['청년 일자리', '경남 스타트업']",경제,기타,문의(질의),일자리창출과
창원시의 청년 일자리 경남 스타트업에 대해 알려주세요.,"['청년 일자리', '경남 스타트업']",경제,기타,문의(질의),일자리창출과
창원시의 청년 일자리 경남 스타트업에 대해 알고싶어요.,"['청년 일자리', '경남 스타트업']",경제,기타,문의(질의),일자리창출과
창원시의 청년 일자리 경남 스타트업에 대해 궁금합니다.,"['청년 일자리', '경남 스타트업']",경제,기타,문의(질의),일자리창출과
창원시의 청년 일자리 경남 스타트업에 대해 질문합니다.,"['청년 일자리', '경남 스타트업']",경제,기타,문의(질의),일자리창출과
하반기에도 공공근로 신청할 수 있나요?,"['하반기', '공공근로', '신청']",경제,기타,문의(질의),민원지적과
하반기 공공근로 신청 못하면 희망근로는 신청 가능한가요?,"['하반기', '공공근로', '희망근로', '신청']",경제,기타,문의(질의),민원지적과
하반기 공공근로가 없다고 하던데 희망근로는 있는지 신청 문의합니다.,"['하반기', '공공근로', '신청']",경제,기타,문의(질의),민원지적과
사업자등록증 있어도 지역공동체 일자리사업 참여 가능한지 문의합니다.,"['사업자등록증', '지역공동체 일자리사업', '참여 가능']",경제,기타,문의(질의),일자리창출과
사업자등록증 있어도 지역공동체 일자리사업 참여 가능한지 궁금합니다.,"['사업자등록증', '지역공동체 일자리사업', '참여 가능']",경제,기타,문의(질의),일자리창출과
사업자등록증 있어도 지역공동체 일자리사업 참여 가능한지 알려주세요.,"['사업자등록증', '지역공동체 일자리사업', '참여 가능']",경제,기타,문의(질의),일자리창출과
사업자등록증 있어도 지역공동체 일자리사업 참여 가능한지 알고싶어요.,"['사업자등록증', '지역공동체 일자리사업', '참여 가능']",경제,기타,문의(질의),일자리창출과
사업자등록증 있어도 지역공동체 일자리사업 참여 가능한가요?,"['사업자등록증', '지역공동체 일자리사업', '참여 가능']",경제,기타,문의(질의),일자리창출과
탱크 용량 잘못 기재한것 같으니 창원시에 확인 부탁합니다.,"['탱크', '용량', '기재']",경제,기타,요청/개선,경제교통과
탱크 용량 잘못 기재한것 같으니 창원시에서 확인 해주세요.,"['탱크', '용량', '기재']",경제,기타,요청/개선,경제교통과
탱크 용량 잘못 기재한것 같으니 창원시에 확인 원합니다.,"['탱크', '용량', '기재']",경제,기타,요청/개선,경제교통과
공공근로사업 참여중이며 기간제근로자 신청가능한지 문의합니다.,"['공공근로사업', '참여중', '기간제근로자', '신청']",경제,기타,문의(질의),문화위생과
공공근로사업 참여중이며 기간제근로자 신청가능한지 알려 주세요.,"['공공근로사업', '참여중', '기간제근로자', '신청']",경제,기타,문의(질의),문화위생과
공공근로사업 참여중이며 기간제근로자 신청가능한지 알고 싶어요.,"['공공근로사업', '참여중', '기간제근로자', '신청']",경제,기타,문의(질의),문화위생과
공공근로사업 참여중이며 기간제근로자 신청가능한지 안내해 주세요.,"['공공근로사업', '참여중', '기간제근로자', '신청']",경제,기타,문의(질의),문화위생과
공공근로사업 참여중이며 기간제근로자 신청가능한지 문의 드립니다.,"['공공근로사업', '참여중', '기간제근로자', '신청']",경제,기타,문의(질의),문화위생과
합포구 직업소개소 등록 관련 문의드리려고 하는데 어느 부서로 연락해야 하나요?,"['합포구', '직업소개소']",경제,직업소개사업,문의(질의),경제교통과
합포구 직업소개소 등록 관련 담당부서 좀 알려주세요.,"['합포구', '직업소개소']",경제,직업소개사업,문의(질의),경제교통과
합포구 직업소개소 등록 관련 부서 전화번호 좀 알려주세요.,"['합포구', '직업소개소']",경제,직업소개사업,문의(질의),경제교통과
기업경제포털 ID 및 패스워드 분실 관련 문의합니다.,"['기업경제포털', 'ID', '패스워드', '분실']",경제,기타,문의(질의),경제살리기과
기업경제포털 ID 및 패스워드 분실 관련 문의 어디에 합니까?,"['기업경제포털', 'ID', '패스워드', '분실']",경제,기타,문의(질의),경제살리기과
기업경제포털 ID 및 패스워드 분실 관련 어디에 문의하면 되나요?,"['기업경제포털', 'ID', '패스워드', '분실']",경제,기타,문의(질의),경제살리기과
기업경제포털 ID 및 패스워드 분실 관련 질문 드립니다.,"['기업경제포털', 'ID', '패스워드', '분실']",경제,기타,문의(질의),경제살리기과
기업경제포털 ID 및 패스워드 분실 관련 질의 드립니다.,"['기업경제포털', 'ID', '패스워드', '분실']",경제,기타,문의(질의),경제살리기과
합포구 주정차위반 과태료 납부기간 확인 요청 합니다.,"['합포구', '주정차위반', '과태료', '납부기간']",경제,기타,문의(질의),경제교통과
합포구 주정차위반 과태료 납부방법 알려주세요.,"['합포구', '주정차위반', '과태료', '납부방법']",경제,기타,문의(질의),경제교통과
합포구 주정차위반 과태료 담당부서 연락처 안내 부탁 드립니다.,"['합포구', '주정차위반', '과태료']",경제,기타,문의(질의),경제교통과
창원시 일자리창출과의 담당자와 연결해 주세요.,"['일자리창출과', '담당자', '연결']",경제,기타,문의(질의),일자리창출과
창원시 일자리창출과의 담당자와 연결 바랍니다.,"['일자리창출과', '담당자', '연결']",경제,기타,문의(질의),일자리창출과
창원시 일자리창출과의 담당자와 통화하고 싶어요.,"['일자리창출과', '담당자', '통화']",경제,기타,문의(질의),일자리창출과
창원시 일자리창출과의 담당자와 연결 부탁해요.,"['일자리창출과', '담당자', '연결']",경제,기타,문의(질의),일자리창출과
창원시 일자리창출과의 담당자와 연결하고 싶어요.,"['일자리창출과', '담당자', '연결']",경제,기타,문의(질의),일자리창출과
